"","x","y","z"
"133",0.504697744791487,6,"A"
"134",0.136992050509691,4,"D"
"135",-1.66126632796215,4,"B"
"136",0.400159951116516,5,"B"
"137",2.28140473462535,7,"C"
"138",-1.36261912508,10,"D"
"139",0.781387884951194,3,"A"
"140",-0.324238675154271,9,"D"
"141",-1.59925396260414,6,"B"
"142",0.941736881257696,2,"D"
"143",0.0271695664593253,4,"C"
"144",-0.648030756152949,0,"C"
"145",-0.582148914062045,5,"A"
"146",0.880825705863327,8,"A"
"147",0.896094708039169,2,"D"
"148",-0.0977766725448637,3,"C"
"149",0.468444496678095,1,"C"
"150",0.129894097181453,2,"C"
"151",-0.629307998951123,4,"C"
"152",-1.25919846960151,4,"C"
"153",-0.0435267787876489,5,"B"
"154",0.0607509243421168,5,"B"
"155",-0.765198864160525,2,"B"
"156",0.19169916517927,5,"C"
"157",0.0580583746191961,11,"B"
"158",-0.606079630015653,10,"C"
"159",0.749871138186179,7,"C"
"160",1.0891641827933,6,"B"
"161",0.67274444320675,5,"B"
"162",-0.507899363257612,4,"B"
"163",0.379884211319992,5,"D"
"164",0.244466662775308,8,"B"
"165",0.102493027280478,10,"D"
"166",0.69815362164713,4,"C"
"167",3.3835217390075,4,"C"
"168",1.4946335514075,3,"C"
"169",0.22987632820722,6,"B"
"170",1.34670154717349,6,"B"
"171",-0.617682636498519,5,"B"
"172",-1.30812746716887,5,"D"
"173",-0.413940214356581,9,"C"
"174",0.568153308787727,4,"C"
"175",1.21673437816804,11,"D"
"176",-0.625489786316525,7,"C"
"177",-0.135583507143048,7,"B"
"178",-0.912705626744935,5,"B"
"179",0.395978646850825,5,"D"
"180",0.801097572106698,8,"B"
"181",1.49126745020685,3,"C"
"182",2.1822167196003,3,"C"
"183",0.0877159018342112,7,"A"
"184",-0.373438377834098,6,"C"
"185",0.706430460281401,4,"C"
"186",0.201891672696465,8,"B"
"187",1.58772126219008,4,"D"
"188",0.137513122292993,5,"B"
"189",0.509575524662018,6,"C"
"190",0.487769108037044,5,"B"
"191",-0.902386358949348,7,"C"
"192",-1.55138237998033,5,"D"
"193",0.0858858202949113,4,"D"
"194",0.374682609816648,4,"D"
"195",0.70567922588108,3,"C"
"196",-0.539383036175524,5,"C"
"197",0.348135426588526,6,"C"
"198",0.693548689265568,4,"B"
"199",0.224358157602098,2,"B"
"200",1.24402741288116,5,"A"
"201",-1.42386715599575,3,"D"
"202",0.128088419138915,5,"A"
"203",0.444459778020833,7,"C"
"204",-1.02657649673865,4,"D"
"205",1.01499668837923,5,"B"
"206",-0.307619493878739,1,"B"
"207",1.26067366821309,3,"C"
"208",0.218300667370567,1,"C"
"209",-0.249667940474543,5,"C"
"210",0.742371523903527,8,"D"
"211",0.208098053428542,7,"B"
"212",-0.980492371561914,6,"B"
"213",-1.04967147876095,8,"C"
"214",-0.609612321281303,5,"B"
"215",0.0737168339539708,4,"A"
"216",-0.889423233051414,5,"C"
"217",-1.51726851323217,6,"C"
"218",1.10846100953069,4,"B"
"219",-0.859422309858103,5,"A"
"220",-0.0833313632159986,3,"B"
"221",0.834480496143634,4,"A"
"222",-0.588791371611123,5,"A"
"223",0.343456665227447,6,"A"
"224",0.75094093894504,4,"B"
"225",2.32902578344198,8,"C"
"226",-1.67091414546131,5,"C"
"227",1.83547904391775,5,"A"
"228",1.08224648420228,9,"C"
"229",-0.556986781968514,2,"D"
"230",0.135344893116001,8,"B"
"231",0.679994626501829,6,"C"
"232",0.077970532514469,2,"B"
"233",1.37629580211618,4,"C"
"234",-1.76193776873333,3,"C"
"235",1.2883095662939,6,"B"
"236",2.1557507004536,3,"B"
"237",-0.763539456817872,8,"B"
"238",0.446162970874321,5,"A"
"239",-1.02448637436176,3,"B"
"240",0.300240232306648,6,"C"
"241",0.556302209233091,3,"C"
"242",0.331834556200124,5,"D"
"243",1.92195017526389,7,"B"
"244",-0.235416244893693,11,"B"
"245",0.545884131749434,5,"C"
"246",-1.56922433466829,11,"B"
"247",-0.934778213185927,2,"B"
"248",-0.106759846009715,8,"C"
"249",-0.955962195406343,5,"B"
"250",0.91106474412544,9,"A"
"251",-0.210274887007044,7,"B"
"252",1.23398327898475,7,"A"
"253",-0.788212894285673,4,"B"
"254",-0.0120487839522715,2,"A"
"255",-1.39556203662922,7,"D"
"256",-1.29192164711181,5,"B"
"257",0.914859991122884,6,"D"
"258",0.131604746317746,6,"B"
"259",0.112232017221223,6,"B"
"260",-0.892899276628811,10,"A"
"261",-0.965999125336672,6,"C"
"262",-0.185876585045186,6,"B"
"263",-1.08521944512511,2,"A"
"264",-1.37583142566693,8,"A"
"265",-0.742753892996064,5,"C"
"266",0.342285412891411,4,"C"
"267",0.283929943592235,9,"C"
"268",-0.875815766484038,9,"A"
"269",0.203087760628561,7,"C"
"270",-0.42815361206596,4,"D"
"271",-0.439428805640188,7,"C"
"272",-0.519232266086471,5,"C"
"273",-1.64537884451598,6,"A"
"274",1.04986472212321,2,"C"
"275",0.138875984332988,2,"D"
"276",0.309848244913895,3,"A"
"277",-1.31426924484016,2,"C"
"278",0.892641603996226,6,"B"
"279",-0.313585344400624,10,"B"
"280",0.757988146480203,5,"D"
"281",-2.23953824652931,6,"B"
"282",0.294987295304764,6,"B"
"283",0.00660716083492432,9,"D"
"284",-0.809032982638909,9,"B"
"285",0.0297161738062451,5,"B"
"286",-0.081997487787995,8,"A"
"287",-2.19973078736164,1,"C"
"288",-0.517078813653314,10,"B"
"289",0.170415392536151,4,"C"
"290",-0.0527728814933935,5,"B"
"291",-0.773199165854655,9,"D"
"292",0.274481385475351,4,"B"
"293",-0.0229044755757119,2,"A"
"294",-1.17301885830001,4,"D"
"295",0.106069937771129,6,"B"
"296",-0.537830882820318,5,"B"
"297",-1.19906434001564,5,"C"
"298",0.617948590635239,13,"B"
"299",-0.112271302861472,7,"D"
"300",0.0726917662206116,4,"C"
"301",-0.508161231452978,2,"A"
"302",1.51275313257087,1,"B"
"303",-0.277259627203336,3,"B"
"304",-0.211906306458914,2,"D"
"305",0.498094393373561,5,"B"
"306",1.86802498823744,6,"A"
"307",0.656775588258458,5,"C"
"308",0.371602359443671,4,"D"
"309",2.09582887046141,1,"A"
"310",-0.138547915493112,3,"B"
"311",-1.11451420765597,9,"C"
"312",-0.803381520406993,7,"B"
"313",0.567801841968911,3,"B"
"314",-0.284879025718786,2,"D"
"315",-0.145204171635555,10,"C"
"316",-0.198097347359976,7,"D"
"317",0.277603906936033,8,"C"
"318",0.523914159628712,7,"C"
"319",0.676129422737198,2,"C"
"320",-0.684587209178359,5,"D"
"321",0.711207800998568,6,"C"
"322",-1.66422446180568,4,"B"
"323",-0.983078353140635,6,"B"
"324",0.411633928964662,0,"B"
"325",0.36137374230345,7,"C"
"326",-0.0608862181150639,2,"A"
"327",0.678174787020217,5,"A"
"328",1.49005958517926,8,"C"
"329",-0.0695721437511013,4,"B"
"330",-1.32092080549396,1,"D"
"331",1.30799076635607,4,"A"
"332",-0.732099445922887,8,"B"
"333",0.398634207064713,4,"B"
"334",-0.845114828731661,4,"C"
"335",-0.296652127399351,6,"B"
"336",-0.75807074500542,2,"C"
"337",0.101146542004527,2,"B"
"338",0.583844041926491,3,"D"
"339",-1.10024349031678,4,"C"
"340",0.130382050437934,5,"C"
"341",-0.786311209706472,3,"C"
"342",-1.10553976090743,3,"B"
"343",1.23263685364177,4,"C"
"344",-0.566715285783401,3,"C"
"345",1.4393550571322,5,"D"
"346",-0.265835125515879,5,"B"
"347",0.865608651221633,6,"C"
"348",0.0348861512764177,3,"D"
"349",0.160958521968097,7,"C"
"350",-1.1606619486697,4,"D"
"351",0.149929062399338,3,"C"
"352",-1.50194484975347,6,"C"
"353",1.49879927693525,1,"C"
"354",-1.04315720889622,7,"B"
"355",2.19080348476715,9,"B"
"356",1.8896913567507,6,"B"
"357",-1.21095772814441,11,"D"
"358",-0.954788388511392,5,"B"
"359",-0.169368493138765,8,"B"
"360",1.09548718966871,4,"C"
"361",-0.850637098729354,1,"B"
"362",0.877528119887711,3,"C"
"363",-0.0918858759283435,4,"C"
"364",-1.37211621339962,7,"B"
"365",0.817795142254367,7,"C"
"366",0.769346199244355,4,"C"
"367",-1.33169077178432,1,"C"
"368",0.849509229118363,3,"C"
"369",0.153294267092754,4,"B"
"370",0.544966269275115,8,"C"
"371",-0.448401081441433,5,"A"
"372",0.0879507401658493,2,"D"
"373",-0.0810044815120362,7,"C"
"374",0.440985102345282,4,"C"
"375",-1.26830928012741,6,"B"
"376",1.34693981035191,9,"B"
"377",0.780942965719692,6,"C"
"378",0.909152367330886,4,"B"
"379",-0.965752746395005,2,"B"
"380",0.0356387124074958,2,"B"
"381",-0.937639227906778,3,"B"
"382",0.154258509629736,1,"A"
"383",1.19622747500184,7,"C"
"384",0.797159537720758,8,"A"
"385",0.691089059505358,2,"D"
"386",-0.830372013166517,4,"A"
"387",-0.0911894503462765,6,"B"
"388",0.558042093674194,4,"D"
"389",-2.08060917250993,2,"C"
"390",0.57254920209224,5,"B"
"391",-0.977235843054749,9,"B"
"392",-0.614847053264834,3,"C"
"393",0.402635068072805,4,"D"
"394",-0.550123894800783,4,"C"
"395",1.07070369411712,5,"C"
"396",-1.81272291367875,2,"C"
"397",-1.063064894384,5,"C"
"398",-0.91842835710101,5,"C"
"399",0.577518490094411,6,"C"
"400",0.0549214329506611,6,"B"
"401",-1.31150012851482,4,"B"
"402",-0.90128615235588,3,"A"
"403",-1.10352164769512,5,"C"
"404",-0.871436409187166,5,"B"
"405",-0.508006032482311,1,"B"
"406",-0.938863876859245,9,"A"
"407",0.582263432670657,6,"D"
"408",-0.923757749605355,3,"C"
"409",0.446591882717745,4,"B"
"410",0.475992834908139,3,"A"
"411",0.0206227298435022,7,"C"
"412",-1.36802641386645,6,"C"
"413",0.174398847922775,10,"B"
"414",0.00482574652183852,1,"C"
"415",-0.329755603877683,3,"A"
"416",-1.16746140355679,5,"C"
"417",0.177113620003107,6,"B"
"418",-1.92280772255819,4,"A"
"419",-0.251580948111023,7,"A"
"420",-1.67237988453622,4,"C"
"421",-0.328624881500394,5,"C"
"422",0.505973647518891,3,"C"
"423",-1.04293064956398,4,"D"
"424",0.670568976004578,4,"B"
"425",0.168821011977287,5,"A"
"426",-0.686726554361036,3,"D"
"427",1.5182362646509,5,"C"
"428",1.93112043495419,3,"C"
"429",1.54804825409539,6,"D"
"430",0.860539594044598,2,"C"
"431",-0.298489237945807,10,"A"
"432",1.07980452883886,5,"C"
"433",-0.898317080244178,6,"D"
"434",0.408226137942203,9,"B"
"435",0.202932132872396,5,"C"
"436",-0.730041162467666,5,"B"
"437",0.599721972606941,7,"B"
"438",0.545969978038809,7,"D"
"439",-0.538303262437956,1,"A"
"440",-1.68364881905595,2,"B"
"441",-1.35943063618121,4,"D"
"442",-0.656807196016205,5,"C"
"443",0.313291433671304,8,"B"
"444",-0.974223380137901,4,"B"
"445",-1.07425993469662,6,"C"
"446",-2.22618459367618,8,"B"
"447",0.244741752231272,3,"C"
"448",-0.583644162164293,5,"D"
"449",0.674981359025621,8,"C"
"450",-0.976279078219301,7,"D"
"451",1.09465258617785,4,"A"
"452",0.976066311957585,5,"D"
"453",1.53384484124727,7,"B"
"454",0.823207258484665,5,"D"
"455",-0.436280839067871,3,"B"
"456",0.468250175731868,4,"D"
"457",0.179212372114321,7,"C"
"458",0.901894519848321,2,"B"
"459",-0.22739684980761,4,"B"
"460",-0.491145738986065,7,"B"
"461",0.459919753360075,4,"A"
"462",-0.114117222905416,5,"B"
"463",-1.42913698000461,3,"B"
"464",-0.884867781722474,4,"C"
"465",0.0811521413221494,5,"C"
"466",-1.94918385794742,7,"C"
"467",-0.398736621869259,6,"C"
"468",0.332304905666858,6,"B"
"469",0.697406039117953,8,"B"
"470",-1.80938196847648,5,"A"
"471",-0.232473380950553,3,"A"
"472",-1.14403351099177,4,"B"
"473",-1.59230617805102,5,"C"
"474",0.257653321972691,7,"B"
"475",-2.16936303043811,2,"B"
"476",-0.37601286290044,3,"B"
"477",1.17792694286847,7,"B"
"478",-0.336896470044749,2,"D"
"479",-0.489804427329095,11,"C"
"480",-0.0619599220292436,9,"C"
"481",1.09022376117204,6,"D"
"482",0.3050013336003,3,"B"
"483",0.382514322374502,6,"D"
"484",-0.604987235766524,7,"A"
"485",-0.576415928816021,3,"D"
"486",-0.53262737414651,4,"C"
"487",0.940712467515839,5,"C"
"488",-0.307588035572836,6,"C"
"489",2.68480872790015,5,"C"
"490",1.2881715552785,8,"C"
"491",-1.00031301346264,4,"B"
"492",1.21887798284782,6,"B"
"493",-0.752395199074618,4,"C"
"494",1.00358945504942,6,"B"
"495",0.593072338133863,6,"C"
"496",2.04551023093588,9,"B"
"497",-0.795842551535379,5,"B"
"498",-1.35332831549482,8,"C"
"499",0.504589790309255,7,"C"
"500",0.453521622264782,3,"C"
"501",1.59708545819372,7,"A"
"502",2.29918812708115,6,"D"
"503",-0.946106576560857,3,"D"
"504",0.839598619535593,3,"B"
"505",0.518444905142462,2,"B"
"506",2.64799167143473,9,"B"
"507",-0.0260588703989017,5,"D"
"508",-0.253727201965387,3,"D"
"509",0.857752069724622,5,"D"
"510",1.27748295926273,8,"B"
"511",-0.0471807284395991,2,"C"
"512",0.302095350318181,5,"B"
"513",0.472933864062891,9,"C"
"514",-1.21903930889327,5,"C"
"515",-0.37482855732435,4,"A"
"516",1.05360213295411,8,"A"
"517",0.852946160028838,2,"C"
"518",0.850765517289418,1,"D"
"519",-1.73674865898904,4,"D"
"520",1.78007720857844,2,"D"
"521",-0.22100134792783,6,"B"
"522",1.51667615069477,3,"A"
"523",-0.349795291996766,5,"A"
"524",-0.329861797125904,7,"B"
"525",0.64709696971539,9,"C"
"526",0.545056887329449,9,"B"
"527",-1.886032036392,6,"C"
"528",0.609565204223411,2,"B"
"529",1.45357849529892,1,"C"
"530",0.18399048416373,4,"C"
"531",0.630727874765105,4,"C"
"532",0.780376025346038,3,"B"
"533",-0.741749834518494,9,"A"
"534",0.822816980096653,4,"B"
"535",-0.353590798259366,1,"C"
"536",0.508433752253379,5,"D"
"537",1.40179325853008,8,"A"
"538",-0.26210156889499,4,"C"
"539",-0.634413185768949,10,"C"
"540",-0.0422309524426035,6,"D"
"541",1.12753778323912,10,"B"
"542",1.56771595136518,7,"C"
"543",0.607432667046325,7,"B"
"544",-0.805206919196029,7,"D"
"545",-0.422450954936412,5,"A"
"546",-0.344325060701119,6,"B"
"547",0.657359294874027,4,"D"
"548",-0.860760047325904,4,"B"
"549",0.927508768330025,5,"B"
"550",-0.681784531185911,4,"B"
"551",0.69185118277592,3,"C"
"552",-0.097590103850862,5,"A"
"553",0.289273936100776,3,"A"
"554",0.103855073014822,3,"B"
"555",0.311567829155449,3,"B"
"556",-1.16804528446178,8,"C"
"557",-1.17764701785131,3,"B"
"558",-0.463570932477073,3,"A"
"559",0.558971531958427,4,"B"
"560",-1.96277293372033,5,"B"
"561",-1.14899267234428,4,"B"
"562",1.51618087825863,5,"B"
"563",0.514607749329601,2,"A"
"564",-0.875536454122252,3,"C"
"565",0.769658290410973,6,"D"
"566",0.018818299901602,8,"B"
"567",1.05568939306444,6,"B"
"568",-0.531210104613312,4,"C"
"569",-1.66495367464828,10,"A"
"570",-0.123301821852573,6,"B"
"571",0.458958344241629,6,"C"
"572",-0.647593980152366,4,"C"
"573",0.18740641018085,1,"C"
"574",-1.49091358333414,7,"B"
"575",0.19912712035193,7,"B"
"576",-0.320426910387462,5,"C"
"577",-0.488031184094959,4,"D"
"578",0.364315832977025,9,"C"
"579",-0.409255429487692,7,"A"
"580",-0.283385041216777,7,"B"
"581",0.373721940374679,3,"B"
"582",-2.22364871252547,7,"C"
"583",1.355415929044,5,"A"
"584",0.815178718332676,6,"C"
"585",1.33574615016681,6,"B"
"586",-1.22157902296151,6,"C"
"587",0.963931887359889,3,"B"
"588",0.811370680059521,5,"C"
"589",0.675917656809575,5,"B"
"590",0.189805000270516,5,"D"
"591",-0.385345852870325,9,"B"
"592",0.672175700387625,10,"A"
"593",-0.0331422619086379,3,"A"
"594",-0.375115239788108,4,"B"
"595",-0.203675815252002,4,"B"
"596",1.67281236529186,7,"C"
"597",0.0473726674702298,3,"A"
"598",0.794580774262743,12,"A"
"599",0.201691591142266,2,"C"
"600",-0.0517714709579333,5,"C"
"601",-0.666346754189009,3,"B"
"602",-0.229667476839888,4,"C"
"603",0.609099164151429,7,"A"
"604",-0.114875593788243,6,"A"
"605",-0.0814657553422747,6,"B"
"606",-1.59315305510129,6,"C"
"607",0.218890769113664,4,"B"
"608",0.438576893558793,5,"B"
"609",1.43436516185432,5,"C"
"610",0.40217384172252,6,"C"
"611",-0.12848701868465,4,"D"
"612",-0.244178340338023,7,"C"
"613",1.25235024631548,5,"C"
"614",0.535745771732074,6,"B"
"615",-1.59133760675361,5,"D"
"616",1.71775641534616,2,"A"
"617",-0.315022166984762,4,"C"
"618",0.251415262816274,4,"A"
"619",-0.577963214547132,5,"C"
"620",0.866250119221098,4,"A"
"621",-0.607420064327329,8,"B"
"622",-0.204491085565986,2,"C"
"623",-0.422305913790694,5,"B"
"624",-0.670732756436251,6,"C"
"625",0.112185648759035,6,"B"
"626",0.4381221712704,2,"A"
"627",-1.07131158482004,5,"D"
"628",-1.77720576664733,3,"C"
"629",-0.357897247828655,5,"C"
"630",0.911205004746149,8,"C"
"631",2.33753254065572,7,"B"
"632",1.08597752331388,8,"C"
"633",0.0394722413150502,6,"D"
"634",-1.72752314030418,2,"B"
"635",0.308033191384871,9,"C"
"636",0.486693194954835,3,"B"
"637",-0.152721050383927,6,"B"
"638",-0.580125894468746,8,"C"
"639",0.453658109874017,1,"C"
"640",-1.12347541949189,4,"B"
"641",-1.37725022871605,6,"C"
"642",0.0231445681926835,5,"C"
"643",0.32570228021922,2,"C"
"644",-0.60172928061356,2,"B"
"645",-1.04878241285234,6,"A"
"646",-1.3061287427974,5,"C"
"647",-2.17965835116113,8,"D"
"648",-0.0245687529725909,5,"D"
"649",-1.19733843124855,6,"C"
"650",0.809853434173333,6,"B"
"651",1.24922796360805,1,"B"
"652",-0.608480646389593,5,"C"
"653",-0.321300879492864,3,"B"
"654",-1.38348468052644,5,"C"
"655",1.06940773998876,5,"C"
"656",1.39676803346165,11,"B"
"657",0.48261777540744,7,"C"
"658",1.24520626782256,3,"A"
"659",1.29176819259533,6,"C"
"660",-0.224127826097998,4,"C"
"661",-1.12078100555927,6,"B"
"662",-0.16397132489901,3,"B"
"663",-0.768307728129977,6,"B"
"664",0.673611822129653,3,"D"
"665",1.21376172788654,10,"B"
"666",-1.28279989846792,6,"C"
"667",0.967303375969288,3,"A"
"668",0.195480861291925,6,"D"
"669",-0.910936109241112,7,"D"
"670",-0.128152435439565,5,"B"
"671",-0.376821533081231,4,"C"
"672",1.03731006945217,9,"C"
"673",-0.955248066768212,8,"C"
"674",-0.42725993472119,5,"B"
"675",-0.312970160819604,6,"C"
"676",-2.45827779887555,7,"B"
"677",0.319257340378197,4,"C"
"678",0.78174391547855,7,"C"
"679",1.59105355875076,6,"C"
"680",-0.526876718744186,6,"A"
"681",-1.48526652397309,8,"B"
"682",-1.05741948089474,5,"D"
"683",0.0913896762303888,5,"D"
"684",0.650918364983627,5,"D"
"685",-0.773638552364005,3,"C"
"686",1.81310174469974,7,"C"
"687",-1.98781837675115,6,"D"
"688",0.348701453212694,5,"B"
"689",-0.027244538479981,3,"C"
"690",-0.0868092947695067,5,"B"
"691",-0.799254139589559,5,"C"
"692",1.57936423445126,6,"B"
"693",0.952533444309606,5,"B"
"694",-0.121729994257994,9,"A"
"695",0.293945237440263,6,"B"
"696",2.1041132611071,7,"B"
"697",0.350873975854945,6,"C"
"698",-1.11189275118458,7,"B"
"699",-1.43956725828582,5,"B"
"700",0.837365906064728,5,"D"
"701",-0.440013671000666,6,"B"
"702",-1.19840712798223,3,"D"
"703",-0.78293175079247,5,"C"
"704",0.884586287860779,5,"D"
"705",-0.456492770969936,3,"A"
"706",0.978748670223441,4,"C"
"707",0.433789013280642,4,"D"
"708",1.03785168611156,4,"B"
"709",1.33095445182267,6,"D"
"710",-1.4691866566001,5,"C"
"711",-0.19772404584107,3,"A"
"712",-1.17828892361445,3,"B"
"713",-0.336685243511889,8,"D"
"714",-0.842808199136013,4,"D"
"715",-0.187698355599718,3,"D"
"716",-0.240705552292437,6,"C"
"717",-1.22677012173508,6,"B"
"718",-1.09712727822463,7,"A"
"719",-1.46268210503307,5,"C"
"720",0.729555048945756,4,"A"
"721",-0.182409173672173,4,"C"
"722",-1.08904932449142,4,"A"
"723",-0.850051413745063,8,"C"
"724",0.216861261624173,4,"D"
"725",-0.0522690799473997,7,"C"
"726",-0.891713150443395,0,"C"
"727",-1.80123046289862,3,"D"
"728",-0.552696484911291,4,"A"
"729",-1.53920074798394,6,"D"
"730",1.14512728087459,5,"C"
"731",0.667803307794231,4,"D"
"732",0.562516564619805,2,"C"
"733",0.235683418149356,4,"A"
"734",-0.218275090077505,4,"A"
"735",-0.44282952372056,6,"C"
"736",1.31713045321276,7,"B"
"737",0.219181722860012,6,"C"
"738",-0.807551162944994,2,"C"
"739",-1.07582531895553,5,"B"
"740",1.73968068098803,2,"C"
"741",0.853636367424621,6,"B"
"742",-0.461811708227626,3,"C"
"743",0.201404184130544,4,"B"
"744",-0.284545631911347,6,"A"
"745",-0.755027139797154,5,"B"
"746",-1.01650801791207,3,"C"
"747",1.25329398424226,4,"B"
"748",-0.209769419480504,7,"A"
"749",1.14200652899821,7,"A"
"750",0.649509976196074,4,"C"
"751",-0.572641253172658,1,"C"
"752",1.21009800882967,5,"D"
"753",0.755942490636818,8,"D"
"754",-0.00296726178083058,8,"C"
"755",0.132408667212937,5,"C"
"756",-1.2738793438345,2,"B"
"757",-0.442152730206493,6,"B"
"758",0.131619712094682,3,"A"
"759",0.809904983618856,5,"D"
"760",0.156721786674876,4,"D"
"761",0.536660332565731,7,"C"
"762",0.417138964017025,4,"D"
"763",0.655971443641499,6,"C"
"764",-0.234634440935892,3,"A"
"765",-0.126266078231811,9,"C"
"766",-0.249460377844587,4,"B"
"767",0.593572352640128,5,"C"
"768",0.460042845074316,4,"A"
"769",2.42948988337477,6,"A"
"770",0.852218574596787,5,"C"
"771",2.01382723673812,16,"B"
"772",-1.41041553028104,2,"B"
"773",-0.509076191044623,4,"B"
"774",0.204727882557472,7,"A"
"775",-0.496746698522294,5,"C"
"776",0.377570647832873,4,"B"
"777",-0.793834939567923,9,"B"
"778",2.18121670898402,3,"B"
"779",1.52496476579786,5,"A"
"780",-0.753015988898128,3,"C"
"781",-2.30838404586171,3,"D"
"782",-0.935614498870104,6,"C"
"783",-0.724727864760043,3,"D"
"784",1.04335171612308,2,"D"
"785",-1.71843766814968,4,"D"
"786",2.00174974288751,6,"B"
"787",0.491018197668546,3,"B"
"788",1.73245358552144,6,"B"
"789",-0.604494944733141,6,"C"
"790",0.906058012127922,4,"B"
"791",-0.0171196243191691,4,"B"
"792",-0.175545186639257,5,"D"
"793",-1.10710442048924,5,"C"
"794",0.584259066065417,2,"B"
"795",0.212656791204294,5,"C"
"796",-0.997249066930679,6,"B"
"797",2.26050839014847,1,"C"
