"","x","y","z","a"
"87",-1.72398248536487,5,"C","j"
"88",1.09845775007063,6,"B","c"
"89",1.82830618747612,7,"C","j"
"90",-1.36143118528813,10,"B","g"
"91",0.598517103947449,9,"C","i"
"92",-0.0378385446238917,5,"D","d"
"93",-1.32693073410501,6,"A","e"
"94",-0.763956402959126,4,"C","k"
"95",-1.00731203647226,8,"B","e"
"96",0.694737195158224,3,"C","h"
"97",1.48810580644384,4,"A","c"
"98",-0.3970189232365,7,"C","b"
"99",0.286516171475882,4,"C","i"
"100",0.436005585570891,3,"B","b"
"101",-1.12977324017569,6,"C","b"
"102",0.537103176115904,8,"C","c"
"103",0.0405923840152395,5,"B","i"
"104",-0.898158164613284,2,"A","l"
"105",-0.634618748968292,3,"C","f"
"106",0.687071776174618,3,"C","e"
"107",-0.021649748600755,8,"C","c"
"108",-0.458171434633897,2,"C","k"
"109",-1.22775876341573,6,"C","g"
"110",-2.11217289956673,4,"A","f"
"111",-0.143989689956637,2,"A","c"
"112",-0.715782872279301,7,"C","b"
"113",0.838950845159236,6,"C","c"
"114",0.878952997851693,7,"C","j"
"115",-1.01235965186433,1,"B","j"
"116",-1.38092919639073,3,"A","e"
"117",1.51646614478411,5,"B","i"
"118",-1.01986908031643,6,"C","d"
"119",-1.89301018615104,7,"C","k"
"120",0.970625489602343,4,"B","d"
"121",-0.828358693372851,3,"B","k"
"122",2.51684644093948,5,"C","k"
"123",0.0386920902902734,6,"C","e"
"124",-1.15416252564379,5,"A","a"
"125",-0.540357157579189,5,"B","l"
"126",-1.20540632235626,8,"C","b"
"127",-0.937530308849063,9,"C","k"
"128",-1.54897218429874,6,"A","k"
"129",1.59468352280467,2,"B","h"
"130",0.343951038144613,6,"A","i"
"131",-0.190154201270823,4,"A","e"
"132",-0.655570557334316,9,"C","k"
"133",-1.1367468698597,6,"B","j"
"134",-0.586771931109477,4,"C","i"
"135",0.18449740730219,6,"A","b"
"136",-0.418350647492974,2,"C","k"
"137",-0.863114603027931,6,"B","g"
"138",-1.09430646664626,9,"C","a"
"139",-0.275521782991333,8,"C","b"
"140",0.465337992592661,1,"D","j"
"141",-0.75256245900884,6,"A","k"
"142",-0.485408548370203,6,"C","b"
"143",-0.892542045895334,4,"C","h"
"144",0.931458453155097,7,"C","g"
"145",1.37782679993797,6,"B","j"
"146",0.451135788249876,2,"C","e"
"147",0.370502584911974,7,"C","i"
"148",-0.117755825181336,5,"B","h"
"149",-1.96965052794681,8,"C","c"
"150",1.34315976482685,8,"B","l"
"151",-0.991155130367295,4,"C","h"
"152",-0.875134174509783,4,"C","e"
"153",2.0191964079372,4,"A","a"
"154",-1.90461529230846,4,"C","b"
"155",1.01759020104307,8,"A","l"
"156",-0.81865795702629,5,"C","e"
"157",0.436582631738183,2,"B","h"
"158",-0.0215311797582845,4,"D","a"
"159",-1.76086599895016,5,"C","h"
"160",-1.53601502076832,5,"D","j"
"161",0.750562574446189,4,"D","d"
"162",-0.629776052045432,7,"C","d"
"163",-1.691520835383,3,"B","b"
"164",-0.137367454833564,2,"C","c"
"165",0.699151359775148,6,"D","j"
"166",-1.9382311616207,3,"B","a"
"167",2.03451833965944,1,"C","c"
"168",-1.07397554307049,5,"B","g"
"169",-0.0506629623565797,4,"A","i"
"170",-0.409110121378122,1,"C","i"
"171",-0.707665317871296,4,"D","g"
"172",-0.297977671982391,6,"C","i"
"173",-1.0813402607845,5,"B","c"
"174",-0.0714242161538632,4,"B","l"
"175",1.16397251108699,3,"C","g"
"176",-0.552841504637735,7,"B","k"
"177",0.0206134409692771,10,"C","b"
"178",-0.132572288317701,3,"C","a"
"179",-1.43931724938035,3,"B","j"
"180",-1.24764177998589,4,"B","l"
"181",0.49191973358046,7,"D","b"
"182",-0.451209597698643,1,"B","h"
"183",1.3440669951832,9,"D","d"
"184",1.64910141913945,6,"D","f"
"185",0.212597173229404,11,"D","l"
"186",-0.78506791845437,2,"B","f"
"187",0.714076308503814,8,"B","f"
"188",0.0112704850286123,5,"B","i"
"189",-0.335870506034664,7,"D","j"
"190",1.02701383773466,3,"A","d"
"191",-0.635445850431702,6,"C","e"
"192",-0.435351123461952,4,"D","f"
"193",-0.0695696186351782,7,"A","i"
"194",1.40490958654645,6,"C","h"
"195",1.19893743970212,5,"B","f"
"196",0.963924190535406,7,"D","e"
"197",0.884974050340995,6,"C","h"
"198",1.70466611536463,3,"C","j"
"199",1.14673499472048,3,"B","c"
"200",-0.996618441946379,6,"D","k"
"201",-0.968193089829775,3,"D","e"
"202",-2.34314136603253,2,"C","d"
"203",-0.989503069581228,4,"C","h"
"204",-1.12532957032281,2,"C","h"
"205",-0.187869673504633,3,"D","e"
"206",0.392116970434015,6,"D","f"
"207",-1.46522115809894,5,"D","e"
"208",0.298059251806283,6,"C","g"
"209",0.808135066113515,4,"A","c"
"210",0.523370850489052,6,"D","e"
"211",-0.229836938013201,9,"C","k"
"212",-0.672078376131925,3,"C","e"
"213",-0.686736426431678,7,"D","f"
"214",0.444454593015795,5,"D","g"
"215",-0.83430353593734,4,"D","e"
"216",0.331239175124204,7,"A","h"
"217",0.590901736127062,9,"C","j"
"218",0.941764550831029,4,"B","e"
"219",0.378407839119323,1,"B","k"
"220",-0.751003836150442,4,"B","c"
"221",0.521751603359012,2,"A","d"
"222",-0.618782235904933,3,"D","i"
"223",-1.54465728319291,5,"A","f"
"224",-2.43876649519769,3,"B","e"
"225",-1.70978239983302,7,"B","j"
"226",1.57546414458294,6,"C","e"
"227",-0.216210855310716,4,"D","c"
"228",-0.115110185187796,9,"D","i"
"229",-0.456112272196838,3,"D","c"
"230",-1.47174822958718,3,"C","h"
"231",-1.73254352858185,4,"A","j"
"232",0.642916954256029,11,"C","k"
"233",2.08172991845627,4,"B","a"
"234",0.221200645502069,6,"A","f"
"235",1.73334407818889,3,"B","c"
"236",2.14855518374532,9,"A","f"
"237",0.694975538328251,3,"B","b"
"238",0.538719603603085,5,"A","j"
"239",-0.213256925865302,6,"C","b"
"240",0.651758334453702,3,"C","a"
"241",-2.72187973340254,2,"A","g"
"242",1.20213336446138,5,"A","l"
"243",-0.0883995793216709,4,"C","l"
"244",0.165887125559271,7,"C","c"
"245",0.0977088376636062,2,"C","f"
"246",-0.173250217822686,4,"C","k"
"247",1.1116188306954,7,"B","j"
"248",-0.251957601086367,2,"A","e"
"249",1.73357235382525,5,"C","f"
"250",-0.332833960645295,5,"C","l"
"251",-0.851748154619211,4,"B","i"
"252",0.313452885614535,6,"A","h"
"253",-2.70070849035131,5,"C","b"
"254",0.320214206432121,3,"A","e"
"255",1.22103079908811,4,"B","l"
"256",-1.24505571598713,4,"D","h"
"257",-0.826400082095995,2,"B","i"
"258",-0.727616560349072,5,"B","h"
"259",-1.42513090447454,7,"A","e"
"260",-1.5751468826918,6,"C","i"
"261",0.0690686550474299,7,"C","g"
"262",0.657891101067727,6,"C","e"
"263",-0.277394910504524,4,"D","b"
"264",-0.621804933278825,8,"C","k"
"265",0.653103188868966,9,"B","g"
"266",1.29821425404267,1,"B","h"
"267",0.337504185569567,2,"C","d"
"268",0.373070066059378,1,"B","g"
"269",0.412469976965338,5,"C","e"
"270",-0.438400831514638,2,"C","i"
"271",-1.41039766769677,4,"C","d"
"272",1.19551634199426,5,"B","i"
"273",0.29514500894912,7,"A","b"
"274",1.39051931701677,7,"B","j"
"275",0.934964317692146,4,"C","e"
"276",-0.274880289146996,6,"B","a"
"277",-1.28573676968113,6,"D","e"
"278",0.250537590473623,1,"A","k"
"279",0.159050424974187,5,"A","i"
"280",1.62813986614348,5,"B","l"
"281",1.04539627468786,6,"B","h"
"282",-0.124253152506864,5,"A","a"
"283",1.98678282723861,4,"B","d"
"284",-0.0903118461221047,4,"B","d"
"285",0.918629715925176,3,"A","j"
"286",0.654104599962748,4,"C","a"
"287",1.19939331964349,5,"C","f"
"288",0.417736167539899,5,"B","j"
"289",-0.828155563209472,6,"D","c"
"290",-0.364333076343418,6,"C","d"
"291",0.114324154897936,5,"B","d"
"292",-0.773651836313525,3,"B","g"
"293",1.81606493264709,4,"A","g"
"294",-0.672884861946291,10,"A","c"
"295",0.555452721125208,3,"B","d"
"296",0.242365493689273,4,"D","g"
"297",0.555577426439829,5,"A","h"
"298",0.535758155491962,6,"B","h"
"299",-0.140301099188967,3,"B","f"
"300",-0.36289413622225,4,"C","i"
"301",-0.567372560993245,2,"C","h"
"302",1.41623384801373,9,"C","g"
"303",-0.0448007844046939,8,"D","c"
"304",0.372510955872979,1,"A","a"
"305",0.455543293704229,8,"A","c"
"306",-0.349962989386883,2,"C","h"
"307",1.73552686721107,10,"C","k"
"308",0.214043700014236,9,"C","e"
"309",1.59920884169196,6,"B","i"
"310",1.18193872509639,3,"C","c"
"311",-1.16411200359211,4,"C","d"
"312",-0.373714087583219,7,"B","j"
"313",-0.283932868974008,2,"A","i"
"314",1.40126040456106,2,"D","d"
"315",1.05611596642002,6,"D","i"
"316",0.67597208683013,8,"A","h"
"317",-0.798190611266432,7,"B","c"
"318",-0.658276515323891,4,"B","k"
"319",0.63036614733637,7,"C","j"
"320",-1.47583162628022,5,"D","c"
"321",0.706040191822726,4,"C","e"
"322",-0.146073307547707,5,"A","k"
"323",1.1282588775265,7,"C","k"
"324",-0.553621939507806,4,"D","g"
"325",-2.12915951291449,1,"A","d"
"326",-0.0332506503874572,6,"C","d"
"327",1.69319292989395,5,"C","j"
"328",-1.33422749915357,9,"C","b"
"329",1.28261869453855,5,"A","b"
"330",0.341065017460757,3,"B","b"
"331",0.00341582476108707,5,"A","g"
"332",-0.738103094746099,6,"C","g"
"333",-0.617585767257719,7,"B","a"
"334",-0.0925116687966098,6,"B","k"
"335",1.200543774704,4,"D","j"
"336",-0.640136952736839,5,"A","k"
"337",-0.927751055511888,5,"C","k"
"338",0.499456729450021,7,"C","j"
"339",-0.881852500024793,5,"B","d"
"340",1.78134137914488,3,"B","j"
"341",-0.190740001078067,4,"C","d"
"342",0.584814184086401,6,"C","d"
"343",-0.442296212916727,4,"B","d"
"344",0.968465721956983,5,"B","g"
"345",-0.00166259483686778,3,"C","e"
"346",-1.82554746862405,3,"C","l"
"347",-0.857945923356961,4,"B","h"
"348",0.130382608882988,4,"B","f"
"349",-0.166323319208734,4,"B","j"
"350",0.458937827801739,5,"C","g"
"351",2.41227083107997,6,"C","b"
"352",-0.773898026014774,3,"B","d"
"353",-0.626260074032907,2,"A","h"
"354",1.74101450788852,5,"B","e"
"355",-0.0513975725971855,5,"B","f"
"356",0.965086108423085,9,"B","f"
"357",-1.50821364110897,7,"C","e"
"358",-1.95221736186162,6,"C","g"
"359",-0.738531214711559,8,"B","b"
"360",-2.0611378082001,6,"C","c"
"361",0.468794922487895,6,"B","c"
"362",-0.198141374323424,5,"C","g"
"363",-0.903974364590104,3,"C","l"
"364",-0.229325350530445,2,"B","i"
"365",-0.674154889059405,10,"B","l"
"366",-0.612706914287234,3,"A","h"
"367",1.77834709600997,4,"C","b"
"368",0.886783849779605,4,"C","d"
"369",1.25810608228058,10,"D","j"
"370",-0.076492959500557,3,"D","i"
"371",0.206952122854803,6,"B","h"
"372",0.219957486629346,6,"A","a"
"373",-0.017328761673721,5,"B","a"
"374",1.00179288873623,4,"B","j"
"375",1.05027918455934,7,"C","j"
"376",0.3448467109918,6,"C","c"
"377",0.45457786547327,6,"B","c"
"378",-1.59110900552803,5,"B","i"
"379",0.353760059415015,3,"A","a"
"380",1.94443053990829,7,"B","i"
"381",0.347860551821828,7,"A","h"
"382",-1.28043048486211,3,"B","g"
"383",0.23979992401981,6,"C","g"
"384",-0.173817565678725,3,"D","j"
"385",2.63424011227617,7,"C","g"
"386",1.18301844771462,8,"C","c"
"387",-0.286027689742534,7,"B","f"
"388",1.56436275393923,5,"B","b"
"389",0.215903412443952,7,"C","h"
"390",-1.11706046547032,2,"B","i"
"391",-0.846714089002077,5,"C","i"
"392",0.403500572376973,3,"B","l"
"393",-0.0930627115871877,6,"B","d"
"394",0.78850678331288,5,"C","c"
"395",-1.89212474597227,8,"A","e"
"396",-0.775135408686083,9,"C","f"
"397",0.402573911163807,5,"B","d"
"398",-0.569391408337768,11,"B","b"
"399",0.386215762322859,7,"B","h"
"400",0.345010131566316,5,"A","c"
"401",0.295752514125913,3,"D","f"
"402",-1.81721061275221,5,"B","j"
"403",-0.330081252258304,1,"D","b"
"404",0.66359191923675,3,"D","b"
"405",-2.11074195093721,1,"B","c"
"406",-1.16239199316301,10,"B","a"
"407",0.0490878507172011,3,"B","h"
"408",-1.3159168477177,6,"D","g"
"409",0.954266446242215,3,"C","d"
"410",1.47473508139264,3,"B","f"
"411",0.0301651751870232,2,"A","l"
"412",-0.769551460334851,2,"A","i"
"413",1.38733230367041,5,"B","i"
"414",0.177917328363816,6,"B","e"
"415",-0.285370914920582,8,"B","l"
"416",0.414334412904486,2,"A","e"
"417",-1.96353245005581,4,"C","k"
"418",0.249912304234539,3,"B","l"
"419",-0.084721885444163,4,"C","d"
"420",-0.117570676999511,2,"C","b"
"421",0.111720736926134,3,"C","i"
"422",-1.76233922914207,4,"A","b"
"423",1.37385352054713,5,"B","c"
"424",0.770916919099315,9,"B","i"
"425",1.67447361406627,9,"C","j"
"426",1.28070606924162,4,"C","g"
"427",-1.43205737737432,2,"C","l"
"428",0.421650378856914,7,"A","k"
"429",-1.05874313762891,2,"B","b"
"430",-1.10773080895537,4,"C","a"
"431",0.0247489252678915,6,"B","g"
"432",-0.0841587178150016,7,"A","g"
"433",-1.30915997528176,4,"C","d"
"434",-0.906140450368168,3,"A","k"
"435",1.29233580673777,5,"D","h"
"436",0.253950055347068,6,"A","h"
"437",-0.806008457035467,6,"B","b"
"438",0.745560581054609,7,"D","g"
"439",0.379462527161132,9,"D","h"
"440",0.382328854692622,8,"A","j"
"441",0.424751904984815,6,"C","h"
"442",-0.233871930355446,5,"B","i"
"443",0.346933822676768,6,"B","d"
"444",-1.04594308043751,5,"C","f"
"445",0.141996794731411,5,"D","k"
"446",0.0986449575023638,6,"B","l"
"447",0.396436289959554,3,"C","k"
"448",1.01266612628141,3,"A","e"
"449",1.01569816997104,11,"C","f"
"450",-1.91141459397767,6,"A","i"
"451",0.670813293300481,11,"B","d"
"452",0.944014505775206,4,"B","g"
"453",-0.00105657650037094,4,"B","h"
"454",-0.879428263555868,6,"C","i"
"455",1.16316573883422,7,"C","k"
"456",-0.288040491365367,10,"C","h"
"457",-0.234485666879733,7,"B","f"
"458",0.377579838037096,6,"C","f"
"459",-1.87735780133293,3,"A","k"
"460",0.179366654179289,11,"A","f"
"461",0.68714384889309,5,"A","d"
"462",0.925190589406106,4,"D","e"
"463",1.34810685854146,7,"A","b"
"464",1.65983268008488,4,"A","f"
"465",-0.645647197506183,6,"C","d"
"466",0.463122358912293,3,"C","e"
"467",-0.824512730667794,4,"A","h"
"468",-1.11444509644085,4,"A","i"
"469",-0.714422404723172,9,"B","h"
"470",0.918611822942611,2,"B","f"
"471",0.263324314225507,4,"D","k"
"472",-0.506978284329308,3,"D","k"
"473",0.819667114409931,7,"C","k"
"474",0.39087087148702,5,"C","h"
"475",0.557399174717054,0,"D","a"
"476",-0.437233670125843,5,"A","l"
"477",-0.791449948747756,5,"D","f"
"478",0.86464812393631,4,"C","g"
"479",-1.49761958751865,1,"C","k"
"480",-0.131848168210333,5,"D","l"
"481",-0.497048230492814,2,"B","k"
"482",1.28235724521399,3,"A","h"
"483",-0.361067985001454,2,"C","e"
"484",-0.387977690619608,5,"A","c"
"485",-0.366433579847111,3,"C","f"
"486",-0.591520113060923,5,"D","j"
"487",-0.0709716814265341,6,"C","l"
"488",1.18363169626805,2,"A","k"
"489",1.26483094163591,7,"B","k"
"490",-0.351410459076902,7,"A","d"
"491",0.313102417174109,6,"B","g"
"492",-0.882968846268472,7,"A","h"
"493",-0.115008421068052,7,"B","j"
"494",0.200330026504072,4,"C","b"
"495",1.44172111755288,2,"D","f"
"496",1.1684606510198,5,"C","c"
"497",1.01356947239189,1,"B","l"
"498",0.504253599785974,8,"B","c"
"499",-2.86952733308724,0,"C","e"
"500",-0.370467522923757,11,"B","g"
"501",-0.313484857389308,4,"B","a"
"502",0.295375181977526,1,"B","f"
"503",-0.44562751415956,4,"C","g"
"504",2.12442666371967,4,"B","k"
"505",-0.274109379773872,6,"A","b"
"506",1.09913106165311,6,"D","e"
"507",-0.248540979440238,6,"B","j"
"508",-0.459280595406047,4,"C","h"
"509",0.228892303129319,9,"A","b"
"510",1.40974185849052,5,"C","k"
"511",1.09479148496712,6,"B","h"
"512",0.636128841822229,4,"B","j"
"513",-1.17111531333066,5,"A","g"
"514",-1.51564461827689,2,"A","h"
"515",0.322215091510748,5,"B","h"
"516",-0.780646433154192,5,"B","j"
"517",2.70606416279289,2,"C","g"
"518",-0.133580343876662,4,"D","k"
"519",-0.485594654052078,3,"D","b"
"520",-0.20613109735245,0,"D","g"
"521",-0.536254211630105,4,"B","a"
"522",-0.117206809942391,4,"C","c"
"523",0.65339353153572,8,"C","d"
"524",0.493192322227945,6,"A","i"
"525",-0.453580968158528,4,"D","f"
"526",-0.718919953246646,9,"D","f"
"527",0.559434026240905,9,"D","d"
"528",-0.95263048932321,8,"D","j"
"529",0.882212883869055,5,"D","l"
"530",-0.119560884945129,7,"D","i"
"531",0.286369776230875,1,"C","g"
"532",0.934854744775861,5,"B","f"
"533",-1.74198855420467,4,"C","g"
"534",0.738824731734301,7,"A","e"
"535",0.0117085722932236,8,"C","b"
"536",0.697157465030511,9,"C","i"
"537",1.08574792603052,2,"C","c"
"538",0.436046037705402,8,"B","d"
"539",0.276775201091616,3,"C","e"
"540",-1.8847606304956,6,"C","i"
"541",-0.198177257296615,5,"C","l"
"542",0.371830547946778,10,"A","g"
"543",-0.0387040170595562,5,"C","k"
"544",-0.118425867448697,5,"C","d"
"545",-0.125600190077542,3,"B","c"
"546",-1.2549000722233,3,"D","h"
"547",0.745008900923138,3,"B","k"
"548",0.75359692528205,3,"C","g"
"549",0.384162234429688,5,"C","e"
"550",-0.700892920568415,4,"A","k"
"551",-0.462862803944787,5,"B","f"
"552",-1.59040569600222,2,"B","l"
"553",0.0757129773774607,6,"B","f"
"554",-1.2713961186425,7,"B","g"
"555",0.458309476067986,2,"A","g"
"556",-0.647820610408527,4,"D","f"
"557",1.4051696713153,7,"C","a"
"558",-2.23325509528494,5,"B","d"
"559",-1.16940621353622,7,"C","b"
"560",2.17599192823086,7,"C","h"
"561",2.71108457288951,2,"C","f"
"562",-1.53641486859759,1,"A","f"
"563",-0.172893116157633,2,"A","f"
"564",0.0885884688267425,3,"B","c"
"565",-0.813946100495187,6,"C","d"
"566",0.557574333654848,3,"A","b"
"567",0.184885768238992,5,"D","g"
"568",-0.492594138863231,8,"C","e"
"569",0.618053703370721,3,"B","f"
"570",-0.658920411310176,6,"D","a"
"571",1.92760445771577,6,"C","i"
"572",0.956233494976369,10,"D","b"
"573",-0.257127263416119,5,"D","g"
"574",0.298712080236122,1,"A","e"
"575",0.833763455423307,1,"B","k"
"576",0.362678758461059,5,"D","h"
"577",-1.47557366828806,7,"A","j"
"578",0.713470313883707,4,"B","j"
"579",-0.644181290779032,4,"C","f"
"580",-0.434596895008078,5,"B","i"
"581",0.137261982421224,5,"C","e"
"582",-1.4481496151291,4,"C","e"
"583",0.940317315343701,4,"D","e"
"584",-1.12875057975097,6,"B","f"
"585",0.0593453599328685,6,"A","a"
"586",0.501278943941154,4,"A","j"
"587",1.23840979033813,5,"C","k"
"588",-0.545335995028539,3,"B","l"
"589",0.840487624283163,6,"C","h"
"590",0.219722046984682,5,"C","c"
"591",-1.47663767619573,3,"D","i"
"592",-0.227805673656525,8,"C","d"
"593",0.335628712718471,1,"B","h"
"594",-0.0625565990758802,7,"D","j"
"595",1.42180068218448,6,"C","a"
"596",-1.16555299579233,3,"D","g"
"597",-0.7127293748475,11,"A","j"
"598",-0.361675056992244,2,"A","f"
"599",1.27966529827194,3,"B","i"
"600",-0.102600909512582,6,"C","f"
"601",-0.613423935583683,4,"C","h"
"602",-0.527893724182682,2,"D","i"
"603",-0.643444988392241,7,"C","d"
"604",0.343476488267384,4,"C","c"
"605",0.449443118350529,4,"B","f"
"606",-0.324202251345414,2,"B","h"
"607",-0.37314382879882,5,"C","b"
"608",-0.555877634039227,4,"B","h"
"609",1.01392976972466,7,"B","d"
"610",-1.25949463956784,4,"D","f"
"611",-0.775946705109797,4,"C","b"
"612",0.839965041155505,3,"A","j"
"613",0.719985187688782,6,"A","h"
"614",-0.687177661871396,7,"C","h"
"615",0.911442271828163,5,"A","b"
"616",0.139132955159878,3,"D","f"
"617",0.33260367519487,6,"B","a"
"618",0.513890281318518,6,"C","f"
"619",-0.714519264375602,9,"B","e"
"620",1.06313384362395,10,"D","j"
"621",-1.60408856677636,3,"D","j"
"622",-1.384345992096,10,"D","f"
"623",-0.966335780677903,1,"B","b"
"624",1.85021375954964,7,"C","g"
"625",0.232341137361947,4,"B","b"
"626",1.29037789403765,5,"B","f"
"627",-1.81058084295816,5,"A","i"
"628",0.512352275893985,6,"B","k"
"629",-0.936647182752212,4,"D","c"
"630",0.654797113637425,5,"B","d"
"631",1.75909657593374,7,"A","k"
"632",-0.145811348769582,3,"C","g"
"633",-0.809371033363361,6,"A","f"
"634",-0.418742550006037,4,"C","c"
"635",-0.776151695914678,5,"B","b"
"636",-1.84549208674385,9,"C","b"
"637",-0.849146900377773,2,"B","g"
"638",-0.159018385786738,6,"C","b"
"639",-0.199014456978039,4,"D","f"
"640",0.62842809213774,5,"B","i"
"641",1.53333121575006,6,"A","l"
"642",0.224043252101119,10,"A","j"
"643",1.3258014997448,7,"B","g"
"644",-0.966338105720188,6,"D","i"
"645",-0.860725041637582,7,"A","j"
"646",0.678885475095521,4,"B","g"
"647",-0.00278997529452512,5,"D","j"
"648",0.379918322498192,4,"A","b"
"649",-0.0027982230509278,7,"B","j"
"650",-1.00452452347994,5,"C","l"
"651",0.399876860840735,9,"A","j"
"652",0.030213397063409,6,"B","k"
"653",0.42588637771605,4,"D","j"
"654",0.412563746972758,3,"D","e"
"655",-0.0291732461023968,6,"D","e"
"656",0.917103476368068,1,"D","c"
"657",-0.105727244848713,2,"C","d"
"658",-0.0979691151768918,5,"B","j"
"659",0.419837160513287,2,"D","b"
"660",1.69912682965291,7,"C","h"
"661",-0.353429494390872,3,"B","d"
"662",-1.02075709887801,5,"C","h"
"663",0.732153735470629,13,"A","i"
"664",-0.708706659440084,5,"D","e"
"665",-0.36540572914393,5,"D","j"
"666",-0.785159172827144,4,"C","h"
"667",-0.577588241233147,5,"C","j"
"668",-0.219951673499689,7,"C","c"
"669",0.253133052158952,4,"A","l"
"670",-0.417953213358361,5,"C","a"
"671",0.346921405470543,6,"B","f"
"672",-0.484853741826814,6,"C","d"
"673",1.4974507117853,9,"D","f"
"674",0.343624088376406,8,"C","e"
"675",0.38547337803521,6,"D","j"
"676",-1.47841987449027,7,"C","b"
"677",-2.09429762402857,2,"B","b"
"678",1.1608856407077,5,"A","l"
"679",-0.124133174374088,4,"B","b"
"680",-0.53006736199372,7,"D","i"
"681",1.11849945028521,4,"D","c"
"682",0.549426044189255,6,"B","g"
"683",1.2146866024009,5,"A","j"
"684",-0.340859410801745,4,"B","l"
"685",0.627220166577724,3,"A","a"
"686",0.0994810038718526,6,"B","j"
"687",-1.97869342592296,3,"C","b"
"688",-0.051860373043272,5,"C","h"
"689",0.951200386267275,4,"B","e"
"690",-0.209154783113648,6,"B","i"
"691",-1.64543563667947,6,"B","e"
"692",1.06818742861916,5,"D","k"
"693",-0.0986165750489406,5,"A","g"
"694",-0.39917024128006,6,"C","b"
"695",-0.703776076646709,3,"A","d"
"696",-0.287809896264605,4,"C","i"
"697",2.1319767850215,9,"B","d"
"698",0.610453135523003,5,"B","g"
"699",-0.612254563121423,4,"D","f"
"700",0.489133800047445,4,"D","e"
"701",0.839412778435589,3,"C","j"
"702",0.221502268342628,5,"B","f"
"703",1.97884491428134,6,"C","j"
"704",1.63590221684837,6,"C","e"
"705",-0.0552009341475944,7,"B","d"
"706",1.54836063500033,5,"C","f"
"707",-0.842447367293767,10,"C","j"
"708",-2.79241074549269,2,"D","e"
"709",0.636839027105296,2,"C","g"
"710",-1.51258973271395,6,"C","h"
"711",0.413669746119932,5,"B","k"
"712",1.112643989665,4,"A","g"
"713",1.24592621814303,8,"B","j"
"714",-0.0335807229997798,6,"D","g"
