"","x","y","z","a"
"327",-0.391183943643521,5,"C","f"
"328",0.807954684732453,11,"B","b"
"329",-0.107078434194608,5,"B","b"
"330",0.822791900014605,5,"D","i"
"331",1.46635245223801,5,"A","e"
"332",0.311447880639627,7,"C","j"
"333",-1.13582634609749,4,"C","e"
"334",-2.28516230027443,7,"C","b"
"335",0.811982724308506,3,"A","e"
"336",-0.238480066840747,4,"B","k"
"337",1.24716242158915,6,"C","h"
"338",-0.575644269427932,7,"C","e"
"339",-0.613842926907438,6,"B","e"
"340",-1.6161096717551,2,"B","i"
"341",1.02838579073866,5,"B","b"
"342",-0.439648075637204,6,"C","j"
"343",2.32362095920663,13,"D","l"
"344",-0.502632412246471,8,"C","d"
"345",-0.548886949865156,5,"A","d"
"346",-0.11212565558872,5,"D","d"
"347",0.402916569836081,4,"D","e"
"348",1.20351749727691,10,"C","h"
"349",1.04014251697201,3,"C","c"
"350",0.2123542820972,4,"C","g"
"351",-1.04357754884718,1,"C","g"
"352",0.548856214981487,3,"C","c"
"353",0.0571121740426447,4,"D","j"
"354",-0.0261929754837467,4,"C","g"
"355",0.712204424208568,4,"A","j"
"356",1.46631744235887,9,"A","k"
"357",-0.17776409663222,7,"C","k"
"358",-0.474421883633513,3,"D","b"
"359",1.85181918216519,5,"B","b"
"360",1.12430466430781,5,"C","l"
"361",0.0249413555955767,2,"C","b"
"362",0.272559284165063,3,"C","d"
"363",-2.105409185033,6,"A","j"
"364",0.412705807755515,8,"B","j"
"365",0.392627638909811,9,"B","f"
"366",1.25189737683197,8,"B","d"
"367",-1.67561400971202,4,"C","f"
"368",-1.35571560541895,6,"B","j"
"369",0.547567936685797,2,"A","c"
"370",0.522144077864443,8,"C","b"
"371",1.1827406601804,6,"B","j"
"372",1.19844254262434,4,"D","f"
"373",-1.57929493672444,7,"B","i"
"374",-1.43052333650726,7,"C","b"
"375",-0.395609543067697,4,"B","g"
"376",-0.00551367738776173,9,"B","j"
"377",0.54240907250711,3,"B","g"
"378",-1.70108508821113,4,"A","e"
"379",0.721897469809403,8,"D","j"
"380",0.465056760302855,6,"A","g"
"381",-1.60000102708124,2,"B","b"
"382",0.0630305843032175,4,"B","c"
"383",0.1194790623037,5,"B","f"
"384",0.971139770803364,6,"B","g"
"385",0.0429161258517477,3,"A","b"
"386",0.29701643657493,9,"C","c"
"387",-0.0542881347532629,9,"D","j"
"388",-0.173937345820159,2,"B","h"
"389",0.240519964063606,6,"B","k"
"390",-0.59643068723989,5,"A","c"
"391",0.600912881485145,5,"B","f"
"392",-0.496221333399369,5,"D","g"
"393",1.54814217993054,4,"B","d"
"394",-2.14914506158265,4,"A","d"
"395",1.13235729856732,8,"D","h"
"396",0.999053436742985,5,"C","k"
"397",-0.713883091722431,5,"A","b"
"398",-0.220089145538969,3,"C","d"
"399",0.284120948720698,6,"C","h"
"400",0.573906076552323,9,"C","l"
"401",0.203922255856861,8,"D","c"
"402",0.634268153712476,4,"C","a"
"403",1.15703389505241,9,"C","j"
"404",-0.311783912359402,3,"C","d"
"405",0.32240086365576,8,"A","k"
"406",-0.768689105242856,6,"A","a"
"407",0.681033548578707,7,"D","k"
"408",1.7376555666139,3,"A","j"
"409",0.149421978411723,5,"A","e"
"410",0.209149374777048,3,"C","f"
"411",-0.964520819001911,5,"C","e"
"412",-0.922217399616921,7,"B","c"
"413",-1.16424552560535,3,"B","j"
"414",-0.00528574960789665,5,"C","i"
"415",0.142777939861616,10,"B","i"
"416",-1.83166109259435,5,"B","k"
"417",0.460173720253597,5,"C","i"
"418",0.603484139530357,7,"A","b"
"419",-1.25366566420978,9,"B","j"
"420",-0.504628113895823,4,"B","g"
"421",0.399734620053077,9,"C","g"
"422",-1.15722054519033,4,"B","i"
"423",0.221523916151014,5,"B","l"
"424",-0.195313128347839,3,"B","k"
"425",-1.27325902617165,3,"C","b"
"426",-1.0077204297615,5,"D","e"
"427",1.81472619639468,5,"D","h"
"428",-0.212811628205156,2,"A","e"
"429",0.342420882860177,5,"C","g"
"430",0.258190208485107,5,"C","c"
"431",0.559207956483023,1,"B","i"
"432",0.973317174299446,7,"C","f"
"433",1.16923758590754,9,"B","d"
"434",1.4732096502593,4,"A","f"
"435",1.3303592239471,9,"A","h"
"436",0.445556983445117,12,"C","d"
"437",-0.0662621252825243,4,"C","a"
"438",0.742881358505606,3,"A","h"
"439",0.94592781864575,6,"B","a"
"440",0.369563446541186,2,"B","e"
"441",-0.564996025695782,4,"C","g"
"442",0.0566953278405641,2,"B","l"
"443",0.272218536459106,3,"C","a"
"444",0.464094883020803,7,"B","d"
"445",-0.150851662892864,5,"A","d"
"446",-2.20690305583597,4,"C","c"
"447",0.643787128534114,2,"C","d"
"448",-0.815194549227547,5,"B","g"
"449",1.09741079699514,4,"D","j"
"450",-0.541645589728209,1,"B","j"
"451",-0.88351733809018,7,"C","a"
"452",0.798167084833578,5,"D","c"
"453",-1.46720870856901,6,"A","a"
"454",-0.0690871393782155,8,"D","e"
"455",-0.599959985830977,4,"C","l"
"456",1.06335610501972,5,"C","c"
"457",-0.571138461729055,5,"B","h"
"458",-0.810458726281797,4,"C","e"
"459",-1.49872433451761,4,"D","e"
"460",-0.00867040608270283,3,"A","k"
"461",0.656288314591698,6,"C","e"
"462",-1.66307728303467,5,"D","d"
"463",1.21740893630175,3,"D","c"
"464",-0.0639308037066283,5,"B","e"
"465",-0.204852143893355,2,"B","h"
"466",-0.0898096663928319,9,"B","h"
"467",-0.620373296475614,7,"A","j"
"468",0.950982226383082,7,"B","b"
"469",0.517370786393516,8,"C","k"
"470",-0.294246894953338,8,"D","e"
"471",-0.594691598393963,6,"C","g"
"472",1.1406539818251,4,"A","g"
"473",2.03108991155337,5,"D","e"
"474",-0.921515118341066,6,"B","i"
"475",-1.2243605014052,1,"C","b"
"476",0.234308876742797,2,"D","h"
"477",0.0188356936425259,5,"C","k"
"478",-0.221357145148347,3,"A","h"
"479",0.611073635063642,4,"A","c"
"480",-0.0859138719686839,7,"C","b"
"481",-1.45585201444529,9,"D","d"
"482",0.415895247842305,6,"C","h"
"483",-1.38151847105705,1,"C","f"
"484",-1.40459709305476,4,"A","f"
"485",-0.541075129466195,5,"D","i"
"486",0.142376848272961,2,"A","l"
"487",1.03231306887626,4,"D","k"
"488",-0.532656826043279,4,"D","i"
"489",1.44231122980164,6,"C","g"
"490",0.00597311368722938,5,"B","h"
"491",0.741675469965812,6,"C","g"
"492",-0.262406804428642,4,"D","a"
"493",1.19908164538037,4,"B","f"
"494",0.781738319797552,2,"A","d"
"495",-1.38336616185443,5,"B","l"
"496",-0.482266311238334,2,"B","h"
"497",0.288082332746329,4,"A","j"
"498",-0.934532230662349,6,"D","g"
"499",0.0734395124670088,5,"B","e"
"500",-0.0157467462035504,8,"C","j"
"501",-2.42761158031197,5,"C","j"
"502",-0.0325189484803617,7,"B","e"
"503",0.813329762568531,5,"C","e"
"504",-0.961732280051806,4,"A","d"
"505",0.711535961197443,6,"B","l"
"506",0.568298198933198,3,"D","a"
"507",-1.59754427279171,5,"C","k"
"508",-0.00105262663513744,6,"D","h"
"509",1.52707279557453,5,"D","b"
"510",0.25230838117075,3,"A","j"
"511",-0.0859267257177711,6,"C","e"
"512",1.44405132385396,5,"C","i"
"513",0.0254392597541352,6,"B","b"
"514",1.37073745939694,5,"D","a"
"515",1.18859186775509,6,"B","e"
"516",-1.3012083409438,12,"D","g"
"517",-0.716460845507513,4,"C","f"
"518",-1.02251000249819,1,"B","k"
"519",0.00862027296602906,6,"A","e"
"520",0.305756853556201,7,"C","i"
"521",-1.08146364078894,5,"D","a"
"522",0.28020311622957,3,"B","a"
"523",-0.507434628022778,4,"B","d"
"524",-0.440732491305885,5,"C","j"
"525",-0.988137549317224,8,"C","f"
"526",-1.32270661125071,3,"B","e"
"527",-0.607634200117129,7,"A","c"
"528",0.585713526247834,4,"C","g"
"529",-0.439492421978182,2,"C","l"
"530",-0.558380016043242,5,"C","k"
"531",1.32199633273245,9,"C","a"
"532",-0.540362555975069,6,"B","i"
"533",-0.057124371895774,5,"A","h"
"534",-0.777449941265001,7,"A","g"
"535",0.883210558434472,6,"B","c"
"536",-0.785247823023754,7,"C","f"
"537",-0.354943427619012,6,"B","k"
"538",-0.323271369076963,9,"A","g"
"539",-0.420505260394841,6,"C","h"
"540",-0.804670858880862,7,"C","h"
"541",-1.99920210667624,2,"D","e"
"542",0.568741622876545,2,"B","g"
"543",1.3140866137365,10,"B","l"
"544",-0.140868616884638,3,"C","d"
"545",0.248774379299619,3,"A","l"
"546",3.3945887747838,8,"D","g"
"547",-1.48318672515394,3,"B","j"
"548",1.22516530727304,6,"C","i"
"549",0.689596195138174,3,"C","i"
"550",-1.06623806107553,5,"A","g"
"551",-1.67739042948793,6,"B","b"
"552",-0.457762160744201,6,"B","e"
"553",0.79141600401167,5,"C","e"
"554",0.604098759451029,6,"B","k"
"555",-1.71873956418813,4,"B","l"
"556",-0.724660769410568,6,"B","f"
"557",0.306918224124792,4,"B","c"
"558",1.61959756460949,5,"C","g"
"559",1.2867231903661,6,"D","j"
"560",0.554058376367489,6,"B","f"
"561",-0.324178821377681,5,"B","b"
"562",-0.106134942715691,4,"B","k"
"563",-1.33160561507987,9,"B","j"
"564",1.32115540868816,5,"C","b"
"565",0.644103001484401,6,"B","h"
"566",-0.552494306043355,3,"D","b"
"567",-0.148244976173154,0,"B","j"
"568",0.210714723526443,6,"C","e"
"569",-1.26781842205314,6,"D","j"
"570",-1.22811145201731,6,"C","a"
"571",-0.768517893834269,5,"B","d"
"572",0.500264579730561,4,"D","k"
"573",-0.946480670608382,6,"C","f"
"574",1.07110002331041,7,"B","e"
"575",-0.829077558455968,2,"D","c"
"576",1.16125715845371,4,"B","l"
"577",1.78399919249699,4,"C","d"
"578",0.455250943340968,6,"D","d"
"579",-0.595036164112916,6,"C","c"
"580",-1.06622766063154,7,"C","l"
"581",-0.380961526692598,4,"D","c"
"582",0.850605991271114,3,"A","f"
"583",0.273010089640802,3,"B","k"
"584",0.363656614926956,5,"B","c"
"585",0.245979088546758,2,"A","h"
"586",-1.46930343432734,6,"B","g"
"587",-0.960584548136507,7,"C","a"
"588",0.0126328965884608,3,"C","d"
"589",0.886357797127238,4,"B","l"
"590",1.67883853848674,10,"A","k"
"591",0.0854714164974634,2,"B","d"
"592",1.49247017672366,3,"A","c"
"593",-1.81039852236892,6,"B","k"
"594",-0.335471171727048,2,"B","i"
"595",0.0643754009555564,2,"B","g"
"596",-0.765712276719475,5,"B","l"
"597",0.701100048411981,3,"B","c"
"598",0.186549387033841,2,"C","c"
"599",0.322846101991345,4,"C","g"
"600",0.00103452594673783,4,"B","g"
"601",0.285373513759522,4,"C","j"
"602",1.58917442086763,3,"D","f"
"603",1.16251390004385,6,"D","l"
"604",-0.113680432629043,2,"A","b"
"605",0.280233683862802,10,"C","h"
"606",-1.39631372741444,8,"B","i"
"607",1.04728540668717,8,"A","j"
"608",-1.81858025915264,3,"B","d"
"609",-0.895304757436602,4,"C","d"
"610",1.15828643696913,6,"B","i"
"611",0.654974860843709,3,"C","c"
"612",0.393056348071916,6,"B","e"
"613",0.261136488554022,7,"C","b"
"614",-1.47915733921027,6,"B","j"
"615",-0.934545483295776,9,"A","c"
"616",0.522731352557095,3,"C","g"
"617",1.85701687251915,3,"A","e"
"618",0.163876433242111,4,"B","b"
"619",2.51843950550359,9,"C","k"
"620",1.2744950140859,5,"A","h"
"621",0.667511506881112,4,"B","b"
"622",-0.141923266955036,7,"C","e"
"623",-0.719472470075037,3,"B","c"
"624",0.300016011711406,5,"B","k"
"625",-0.382242888677281,8,"C","l"
"626",-1.19018673866855,5,"B","f"
"627",-0.0153597369854272,6,"A","j"
"628",-2.19719654313658,4,"D","h"
"629",-1.23192510670886,4,"C","a"
"630",0.0560682205001968,6,"A","g"
"631",-0.194601268537729,5,"A","g"
"632",-0.214576723827498,1,"B","k"
"633",-0.153515288395198,3,"D","k"
"634",1.25095277889734,5,"B","f"
"635",0.619413864848213,4,"A","e"
"636",0.557301641631286,3,"D","e"
"637",0.706512990262048,5,"D","c"
"638",0.399697856016115,6,"B","c"
"639",0.790786839591348,7,"C","i"
"640",-0.056882674220404,5,"B","d"
"641",-0.69616437842706,6,"B","k"
"642",0.590447339877661,1,"D","c"
"643",-0.263064453120482,5,"B","a"
"644",-0.159191419578881,3,"C","d"
"645",0.00448822590525623,7,"B","e"
"646",0.0376887301939958,9,"D","i"
"647",0.650136512374209,4,"A","d"
"648",-0.64817561735145,4,"B","b"
"649",-0.836276017395633,3,"A","i"
"650",0.967463417354213,5,"B","b"
"651",1.13930642616911,4,"C","g"
"652",0.512773740473674,3,"C","k"
"653",-1.31090340973211,5,"D","d"
"654",-1.16291972648992,7,"A","c"
"655",0.734467706322753,5,"B","f"
"656",0.315645243778019,5,"A","d"
"657",1.53203790783168,6,"A","d"
"658",-0.862916304566909,4,"C","f"
"659",1.9417201685922,6,"C","i"
"660",0.870881393866406,8,"B","i"
"661",-0.393094952856391,8,"D","k"
"662",-0.0930982452327817,4,"B","l"
"663",1.36344976060802,9,"D","e"
"664",0.664349142269587,1,"C","i"
"665",0.166283028247985,5,"B","g"
"666",1.71635083295621,6,"C","b"
"667",1.05300969599937,8,"C","g"
"668",0.33543396685929,3,"C","l"
"669",-1.74944126819441,3,"D","k"
"670",-0.308328076723992,2,"B","f"
"671",0.107004419234618,9,"A","e"
"672",0.297241012418725,7,"C","e"
"673",0.42147311424338,2,"C","e"
"674",0.222045469904158,5,"B","k"
"675",-0.424395353218603,3,"B","f"
"676",0.643605527161025,3,"D","b"
"677",0.00270489334910594,5,"B","f"
"678",0.934322830370235,9,"C","j"
"679",-0.0373167051974455,10,"C","c"
"680",1.27808102092837,10,"B","k"
"681",0.198468900198023,5,"D","f"
"682",-0.831715799157187,5,"B","k"
"683",2.04303090858038,4,"C","g"
"684",1.96962189213962,7,"A","k"
"685",0.984855493230861,2,"A","c"
"686",-1.39021638610581,4,"C","c"
"687",1.32612252142723,7,"B","h"
"688",0.233967467179744,5,"C","i"
"689",-0.239087610063679,4,"A","e"
"690",0.82841536022578,7,"A","a"
"691",1.40691840556677,7,"D","c"
"692",0.453121516563117,3,"D","g"
"693",2.81972501222754,9,"B","a"
"694",-0.376542204594443,5,"A","h"
"695",0.247367011231142,3,"B","h"
"696",0.242666320939368,8,"D","j"
"697",-1.06520964571268,5,"B","k"
"698",0.605453478668257,4,"B","g"
"699",1.38242324107643,10,"D","h"
"700",-0.875346420039197,4,"C","h"
"701",-0.435183767661633,3,"C","e"
"702",1.01832382471084,9,"B","f"
"703",-0.328463725360733,4,"C","h"
"704",0.237689676719092,9,"D","j"
"705",-0.29989883779139,10,"D","i"
"706",-1.28407793625351,3,"D","b"
"707",-0.521961293476002,5,"A","b"
"708",1.45240538046948,6,"B","k"
"709",0.10941209089348,5,"C","k"
"710",0.647606413676782,2,"B","a"
"711",-0.761768498681252,4,"B","h"
"712",0.297743018262964,8,"D","j"
"713",0.192397108371154,5,"C","c"
"714",-0.85519942980146,5,"C","a"
"715",-0.0505183081374987,2,"B","e"
